#	TF	TF-TRT	RammerBase	Rammer
ResNeXt	19.14246238	30.46856693	57.72461602	78.75001674
NASNet	11.943804	19.40044304	29.48179551	50.16035668
AlexNet	61.72602273	79.50192375	89.84509202	89.9665901
DeepSpeech2	17.28354236	27.66015008	36.3107814	63.73994241
LSTM	9.907187573	13.11152472	22.59146381	54.19918678
Seq2Seq	2.075806498	7.436941675	10.00542039	14.54151137
